1428342539,6055134,6308751,611621,1392508,l,2400,0,,
1428342549,6055136,6308751,611621,1392508,l,390,0,,
1428342559,6055137,6308751,611621,1392508,l,370,0,,
1428342569,6055138,6308751,611621,1392508,l,440,0,,
1428342579,6055139,6308751,611621,1392508,l,460,0,,
1428342589,6055140,6308751,611621,1392508,l,390,0,,
1428342599,6055142,6308751,611621,1392508,l,470,0,,
1428342609,6055143,6308751,611621,1392508,l,410,0,,
1428342619,6055144,6308751,611621,1392508,l,390,0,,
1428342629,6055145,6308751,611621,1392508,l,380,0,,
1428342639,6055146,6308751,611621,1392508,l,380,0,,
1428342649,6055147,6308751,611621,1392508,l,210,0,,
1428342659,6055148,6308751,611621,1392508,l,220,0,,
1428342669,6055148,6308751,611621,1392508,l,210,0,,
1428342679,6055149,6308751,611621,1392508,l,410,0,,
1428342689,6055150,6308751,611621,1392508,l,400,0,,
1428342699,6055151,6308751,611621,1392508,l,410,0,,
1428342709,6055153,6308751,611621,1392508,l,410,0,,
1428342719,6055154,6308751,611621,1392508,l,420,0,,
1428342729,6055155,6308751,611621,1392508,l,420,0,,
1428342739,6055156,6308751,611621,1392508,l,420,0,,
1428342749,6055157,6308751,611621,1392508,l,410,0,,
1428342759,6055158,6308751,611621,1392508,l,410,0,,
1428342769,6055160,6308751,611621,1392508,l,410,0,,
1428342779,6055161,6308751,611621,1392508,l,400,0,,
1428342789,6055162,6308751,611621,1392508,l,410,0,,
1428342799,6055163,6308751,611621,1392508,l,410,0,,
1428342809,6055164,6308751,611621,1392508,l,230,0,,
1428342819,6055164,6308751,611621,1392508,l,220,0,,
1428342829,6055165,6308751,611621,1392508,l,220,0,,
1428342839,6055166,6308751,611621,1392508,l,230,0,,
1428342849,6055166,6308751,611621,1392508,l,410,0,,
1428342859,6055167,6308751,611621,1392508,l,400,0,,
1428342869,6055169,6308751,611621,1392508,l,400,0,,
1428342879,6055170,6308751,611621,1392508,l,390,0,,
1428342889,6055171,6308751,611621,1392508,l,410,0,,
1428342899,6055172,6308751,611621,1392508,l,410,0,,
1428342909,6055173,6308751,611621,1392508,l,240,0,,
1428342919,6055173,6308751,611621,1392508,l,220,0,,
1428342929,6055175,6308751,611621,1392508,l,2170,0,,
1428342939,6055181,6308751,611621,1392508,l,2270,0,,
1428342949,6055188,6308751,611621,1392508,l,2260,0,,
1428342959,6055194,6308751,611621,1392508,l,2250,0,,
1428342969,6055200,6308751,611621,1392508,l,2250,0,,
1428342979,6055206,6308751,611621,1392508,l,2240,0,,
1428342989,6055213,6308751,611621,1392508,l,2230,0,,
1428342999,6055219,6308751,611621,1392508,l,2230,0,,
1428343009,6055225,6308751,611621,1392508,l,2230,0,,
1428343019,6055231,6308751,611621,1392508,l,2230,0,,
